query_file	 query_genome_length
NC_043137_1.fa.xml	 1298
NC_017972_1.fa.xml	 280538
NC_047827_1.fa.xml	 40491
NC_048094_1.fa.xml	 41165
NC_043527_1.fa.xml	 1641
NC_034559_1.fa.xml	 1597
NC_049355_1.fa.xml	 28785
NC_042337_1.fa.xml	 52494
NC_017004_1.fa.xml	 2769
NC_010521_1.fa.xml	 9836
NC_043167_1.fa.xml	 1934
NC_007364_1.fa.xml	 865
NC_032777_1.fa.xml	 10429
NC_028971_1.fa.xml	 66111
NC_032149_2.fa.xml	 1811
NC_049500_1.fa.xml	 144232
NC_010994_1.fa.xml	 4513324
NC_009988_1.fa.xml	 27165
NC_025377_1.fa.xml	 12278
NC_006631_1.fa.xml	 2747
NC_017941_2.fa.xml	 2948884
NC_015467_1.fa.xml	 3067
NC_014143_1.fa.xml	 7737
NC_018401_1.fa.xml	 2034
NC_021815_1.fa.xml	 221009
NC_001902_1.fa.xml	 26111
NC_012134_1.fa.xml	 3350
NC_012133_1.fa.xml	 27732
NC_029121_1.fa.xml	 151417
NC_019516_1.fa.xml	 161440
NC_001420_2.fa.xml	 5577
NC_002577_1.fa.xml	 164270
NC_020205_1.fa.xml	 42963
NC_042105_1.fa.xml	 127084
NC_001926_1.fa.xml	 4458
NC_031014_1.fa.xml	 40008
NC_010491_1.fa.xml	 8919
NC_040525_1.fa.xml	 2203
NC_009939_1.fa.xml	 205686
NC_022896_1.fa.xml	 14581
NC_017823_1.fa.xml	 5331
NC_034491_1.fa.xml	 4449
NC_035117_1.fa.xml	 167212
NC_027918_1.fa.xml	 8496
NC_003143_1.fa.xml	 4653728
NC_018577_1.fa.xml	 2789
NC_011146_1.fa.xml	 4615150
NC_003487_1.fa.xml	 3762
NC_015628_1.fa.xml	 2553
NC_021581_1.fa.xml	 2364
NC_017658_1.fa.xml	 6211
NC_022114_1.fa.xml	 24207
NC_017624_1.fa.xml	 37581
NC_014814_1.fa.xml	 5547747
NC_021497_1.fa.xml	 14050
NC_007542_1.fa.xml	 2902
NC_005987_1.fa.xml	 1610
NC_022893_1.fa.xml	 412
NC_018224_1.fa.xml	 3697626
NC_043632_1.fa.xml	 6980
NC_040420_1.fa.xml	 1900
NC_029083_1.fa.xml	 93464
NC_010085_1.fa.xml	 1645259
NC_033735_1.fa.xml	 17562
NC_006148_1.fa.xml	 4432
NC_021095_1.fa.xml	 2348
NC_025474_1.fa.xml	 7321
NC_019680_1.fa.xml	 3697276
NC_020797_1.fa.xml	 64118
NC_007734_1.fa.xml	 40867
NC_016776_1.fa.xml	 5373121
NC_041850_1.fa.xml	 76174
NC_042075_1.fa.xml	 87575
NC_010253_1.fa.xml	 3343
NC_005029_1.fa.xml	 10538
NC_040547_1.fa.xml	 2536
NC_032470_1.fa.xml	 2584
NC_001930_1.fa.xml	 2576
NC_021302_1.fa.xml	 47109
NC_007539_1.fa.xml	 3562
NC_014527_1.fa.xml	 1666
NC_008936_1.fa.xml	 2588
NC_007038_1.fa.xml	 15218
NC_032097_1.fa.xml	 4284
NC_014767_1.fa.xml	 184095
NC_048826_1.fa.xml	 68155
NC_030872_1.fa.xml	 6608
NC_038845_1.fa.xml	 1598
NC_021176_1.fa.xml	 4791958
NC_008003_1.fa.xml	 15510
NC_047923_1.fa.xml	 39482
NC_041953_1.fa.xml	 57899
NC_003670_1.fa.xml	 1799
NC_043483_1.fa.xml	 9707
NC_022657_1.fa.xml	 9376071
NC_022531_1.fa.xml	 8438
NC_048852_1.fa.xml	 118452
NC_003021_1.fa.xml	 1792
NC_024364_1.fa.xml	 131952
NC_048669_1.fa.xml	 46854
NC_017215_1.fa.xml	 1943113
NC_031270_1.fa.xml	 10787
NC_048118_1.fa.xml	 43402
NC_020833_2.fa.xml	 2657957
NC_021181_2.fa.xml	 1991579
NC_020878_1.fa.xml	 44945
NC_003318_1.fa.xml	 1177787
NC_038298_1.fa.xml	 1958
NC_031129_1.fa.xml	 103445
NC_042131_1.fa.xml	 44549
NC_017779_1.fa.xml	 9473
NC_010745_1.fa.xml	 3258
NC_028952_1.fa.xml	 60934
NC_020254_1.fa.xml	 2664
NC_006142_1.fa.xml	 1111496
NC_042082_1.fa.xml	 96542
NC_005857_1.fa.xml	 51601
NC_020478_1.fa.xml	 49259
NC_020507_1.fa.xml	 4215610
NC_042347_1.fa.xml	 23219
NC_013025_1.fa.xml	 1803
NC_023871_1.fa.xml	 2236
NC_010589_1.fa.xml	 2042
NC_032558_1.fa.xml	 12016
NC_015584_1.fa.xml	 75960
NC_046955_1.fa.xml	 27102
NC_022768_1.fa.xml	 154701
NC_025443_1.fa.xml	 52869
NC_033421_1.fa.xml	 12209
NC_015639_1.fa.xml	 6688
NC_029599_1.fa.xml	 2678
NC_030293_1.fa.xml	 9310
NC_015555_1.fa.xml	 2534358
NC_025455_1.fa.xml	 46237
NC_019445_1.fa.xml	 44784
NC_043131_1.fa.xml	 279
NC_016447_1.fa.xml	 219474
NC_011920_1.fa.xml	 8222
NC_040803_1.fa.xml	 7251
NC_004297_1.fa.xml	 7279
NC_021065_1.fa.xml	 9718
NC_006823_1.fa.xml	 207355
NC_008373_1.fa.xml	 2744
NC_010832_1.fa.xml	 7212
NC_049413_1.fa.xml	 29306
NC_003738_1.fa.xml	 3543
NC_011294_1.fa.xml	 4685848
NC_043047_1.fa.xml	 1176
NC_023547_1.fa.xml	 5075
NC_002526_1.fa.xml	 14900
NC_026238_1.fa.xml	 7836
NC_020262_1.fa.xml	 4422
NC_030141_1.fa.xml	 2247
NC_030117_1.fa.xml	 125171
NC_039223_1.fa.xml	 15192
NC_017141_1.fa.xml	 7006
NC_024204_1.fa.xml	 42764
NC_000961_1.fa.xml	 1738505
NC_001725_1.fa.xml	 7876
NC_003607_2.fa.xml	 5179
NC_012564_1.fa.xml	 5242
NC_027566_1.fa.xml	 2646
NC_015711_1.fa.xml	 9003593
NC_033416_1.fa.xml	 11748
NC_041915_1.fa.xml	 41642
NC_001929_2.fa.xml	 2585
NC_032169_1.fa.xml	 2661
NC_014926_1.fa.xml	 1682965
NC_011986_1.fa.xml	 78730
NC_013450_1.fa.xml	 2824404
NC_013258_1.fa.xml	 8271
NC_033833_1.fa.xml	 4873
NC_032622_1.fa.xml	 12772
NC_021921_1.fa.xml	 2815791
NC_020845_1.fa.xml	 180977
NC_035798_1.fa.xml	 8681
NC_013107_1.fa.xml	 1348
NC_020212_1.fa.xml	 3248
NC_015380_1.fa.xml	 1284727
NC_048038_1.fa.xml	 41706
NC_009669_1.fa.xml	 170351
NC_022226_1.fa.xml	 2751266
NC_007104_1.fa.xml	 5108
NC_017243_1.fa.xml	 3304788
NC_043673_1.fa.xml	 854
NC_001710_1.fa.xml	 9392
NC_003765_1.fa.xml	 1224
NC_004310_3.fa.xml	 2107794
NC_035127_1.fa.xml	 13766
NC_029915_1.fa.xml	 1322
NC_022551_1.fa.xml	 3674
NC_024782_1.fa.xml	 36838
NC_022444_1.fa.xml	 3693999
NC_012417_1.fa.xml	 3125
NC_004683_1.fa.xml	 57050
NC_023025_1.fa.xml	 55913
NC_003531_1.fa.xml	 1403
NC_010741_1.fa.xml	 1139457
NC_029021_1.fa.xml	 60747
NC_043478_1.fa.xml	 1520
NC_042080_1.fa.xml	 66789
NC_031937_1.fa.xml	 38979
NC_018836_1.fa.xml	 50255
NC_004831_2.fa.xml	 43769
NC_011415_1.fa.xml	 4887515
NC_004541_1.fa.xml	 8289
NC_022529_1.fa.xml	 1669329
NC_016799_1.fa.xml	 2535346
NC_001798_2.fa.xml	 154675
NC_001132_2.fa.xml	 161773
NC_001421_2.fa.xml	 14927
NC_032407_1.fa.xml	 8175
NC_015631_1.fa.xml	 1395
NC_007533_1.fa.xml	 3773
NC_026945_1.fa.xml	 1982
NC_030463_1.fa.xml	 1051
NC_032527_1.fa.xml	 9864
NC_049361_1.fa.xml	 31181
NC_014459_2.fa.xml	 59798
NC_007588_1.fa.xml	 1317
NC_014711_1.fa.xml	 1928
NC_008169_1.fa.xml	 8745
NC_029929_1.fa.xml	 657
NC_007024_1.fa.xml	 55770
NC_003910_7.fa.xml	 5373180
NC_021321_1.fa.xml	 74519
NC_048764_1.fa.xml	 53494
NC_021216_3.fa.xml	 1594569
NC_012731_1.fa.xml	 5248520
NC_023590_1.fa.xml	 43050
NC_017552_1.fa.xml	 359372
NC_027341_1.fa.xml	 130008
NC_043583_1.fa.xml	 6882
NC_016879_1.fa.xml	 4012
NC_015375_1.fa.xml	 1842
NC_040667_1.fa.xml	 2046
NC_038397_1.fa.xml	 2379
NC_040413_1.fa.xml	 2649
NC_029095_1.fa.xml	 11907
NC_021818_1.fa.xml	 4977480
NC_032643_1.fa.xml	 9261
NC_008872_1.fa.xml	 2454
NC_004903_1.fa.xml	 1337
NC_028870_1.fa.xml	 43595
NC_007408_1.fa.xml	 7009
NC_037614_1.fa.xml	 4326
NC_014502_1.fa.xml	 291993
NC_017774_1.fa.xml	 5918
NC_024497_1.fa.xml	 10044
NC_033269_1.fa.xml	 8318
NC_001826_2.fa.xml	 119451
NC_019709_1.fa.xml	 41567
NC_017943_1.fa.xml	 321908
NC_031950_1.fa.xml	 10471
NC_001477_1.fa.xml	 10735
NC_007371_1.fa.xml	 2233
NC_028692_1.fa.xml	 15524
NC_033230_1.fa.xml	 2571
NC_023760_1.fa.xml	 28941
NC_025256_1.fa.xml	 18530
NC_032798_1.fa.xml	 15783
NC_017655_1.fa.xml	 5954
NC_035799_1.fa.xml	 2113
NC_026605_1.fa.xml	 46869
NC_012668_1.fa.xml	 3149584
NC_025444_1.fa.xml	 53332
NC_005856_1.fa.xml	 94800
NC_028824_1.fa.xml	 26975
NC_015665_1.fa.xml	 80849
NC_003278_1.fa.xml	 35580
NC_049431_1.fa.xml	 76918
NC_003094_2.fa.xml	 130759
NC_018655_1.fa.xml	 1639964
NC_031100_1.fa.xml	 164443
NC_008953_1.fa.xml	 3935
NC_019925_1.fa.xml	 152427
NC_017161_1.fa.xml	 1742932
NC_021352_1.fa.xml	 3350619
NC_005851_1.fa.xml	 2525
NC_004923_1.fa.xml	 5424
NC_004142_1.fa.xml	 3096
NC_047741_1.fa.xml	 46318
NC_010314_1.fa.xml	 1090
NC_028123_1.fa.xml	 4903
NC_008250_2.fa.xml	 7711
NC_010328_1.fa.xml	 1339
NC_005993_1.fa.xml	 1764
NC_038427_1.fa.xml	 9188
NC_038528_1.fa.xml	 3663
NC_009674_1.fa.xml	 4087024
NC_019920_1.fa.xml	 3523
NC_007791_1.fa.xml	 4439
NC_013022_2.fa.xml	 2791
NC_033055_1.fa.xml	 12513
NC_006000_1.fa.xml	 2017
NC_033272_1.fa.xml	 4668
NC_001678_1.fa.xml	 8028
NC_002607_1.fa.xml	 2014239
NC_024330_1.fa.xml	 37380
NC_028382_1.fa.xml	 3053
NC_009553_1.fa.xml	 2752
NC_027647_1.fa.xml	 4199
NC_020510_1.fa.xml	 632490
NC_006276_1.fa.xml	 1708
NC_021627_1.fa.xml	 990
NC_032141_1.fa.xml	 1041
NC_040629_1.fa.xml	 6208
NC_014641_1.fa.xml	 98156
NC_017035_1.fa.xml	 5360
NC_001517_1.fa.xml	 9640
NC_038635_1.fa.xml	 3687
NC_018275_1.fa.xml	 39783
NC_047876_1.fa.xml	 59779
NC_006268_1.fa.xml	 75294
NC_002253_1.fa.xml	 7786
NC_012135_1.fa.xml	 2935
NC_006560_1.fa.xml	 150715
NC_028759_1.fa.xml	 58065
NC_011245_1.fa.xml	 28343
NC_018106_1.fa.xml	 6097032
NC_008297_1.fa.xml	 7801
NC_027628_1.fa.xml	 29517
NC_019520_1.fa.xml	 42608
NC_008013_1.fa.xml	 39794
NC_004203_1.fa.xml	 1119
NC_019523_1.fa.xml	 18919
NC_038296_1.fa.xml	 20795
NC_038553_1.fa.xml	 274793
NC_022635_1.fa.xml	 1814
NC_030201_1.fa.xml	 9518
NC_029028_1.fa.xml	 60754
NC_004062_1.fa.xml	 119217
NC_017698_1.fa.xml	 31772
NC_010518_1.fa.xml	 36410
NC_014563_1.fa.xml	 165693
NC_043034_1.fa.xml	 958
NC_018284_1.fa.xml	 42123
NC_012581_1.fa.xml	 5230115
NC_017491_1.fa.xml	 2960339
NC_016652_1.fa.xml	 49330
NC_013403_1.fa.xml	 1186
NC_032757_1.fa.xml	 9910
NC_015680_1.fa.xml	 1716818
NC_027558_1.fa.xml	 1644
NC_003639_1.fa.xml	 1009
NC_013552_1.fa.xml	 1413462
NC_031910_1.fa.xml	 41887
NC_017361_1.fa.xml	 1653913
NC_004565_1.fa.xml	 74082
NC_025387_1.fa.xml	 11492
NC_014031_1.fa.xml	 99694
NC_032236_1.fa.xml	 2721
NC_008312_1.fa.xml	 7750108
NC_025464_1.fa.xml	 44147
NC_041862_1.fa.xml	 135279
NC_024919_1.fa.xml	 2281
NC_026946_1.fa.xml	 7143
NC_030406_1.fa.xml	 2057
NC_044954_1.fa.xml	 187612
NC_014157_1.fa.xml	 84340
NC_020528_1.fa.xml	 3657276
NC_012851_1.fa.xml	 51398
NC_033200_1.fa.xml	 8313
NC_007292_1.fa.xml	 791654
NC_017821_1.fa.xml	 2469
NC_003812_1.fa.xml	 1005
NC_039070_1.fa.xml	 2601
NC_014085_1.fa.xml	 3371
NC_001436_1.fa.xml	 8507
NC_040652_1.fa.xml	 4743
NC_038426_1.fa.xml	 9143
NC_010368_1.fa.xml	 284332
NC_043566_1.fa.xml	 1034
NC_001939_1.fa.xml	 2544
NC_017363_1.fa.xml	 16029
NC_048636_1.fa.xml	 42282
NC_018285_1.fa.xml	 40758
NC_004556_1.fa.xml	 2519802
NC_015678_1.fa.xml	 2153652
NC_020865_1.fa.xml	 45730
NC_022802_1.fa.xml	 7807
NC_042037_1.fa.xml	 47624
NC_012659_1.fa.xml	 5227419
NC_032216_1.fa.xml	 3113
NC_018840_1.fa.xml	 29612
NC_007604_1.fa.xml	 2695903
NC_005056_1.fa.xml	 32684
NC_032901_1.fa.xml	 3196
NC_001661_1.fa.xml	 19296
NC_043574_1.fa.xml	 1016
NC_020160_1.fa.xml	 342
NC_003744_1.fa.xml	 2758
NC_029006_1.fa.xml	 35703
NC_018466_1.fa.xml	 4330
NC_048705_1.fa.xml	 57742
NC_000952_1.fa.xml	 30800
NC_011723_1.fa.xml	 40786
NC_026241_1.fa.xml	 2776
NC_017202_1.fa.xml	 127885
NC_008920_1.fa.xml	 3403
NC_049428_1.fa.xml	 161502
NC_028931_1.fa.xml	 55108
NC_019413_1.fa.xml	 27431
NC_017078_1.fa.xml	 285449
NC_010660_1.fa.xml	 210919
NC_025439_1.fa.xml	 34773
NC_026628_1.fa.xml	 1835
NC_000960_1.fa.xml	 9799
NC_030159_1.fa.xml	 2259
NC_014414_1.fa.xml	 2902643
NC_023043_1.fa.xml	 2874
NC_004307_2.fa.xml	 2256640
NC_033143_1.fa.xml	 3964
NC_021879_1.fa.xml	 1477581
NC_021219_1.fa.xml	 1013781
NC_017556_1.fa.xml	 31555
NC_032148_1.fa.xml	 1278
NC_008509_1.fa.xml	 317336
NC_008893_1.fa.xml	 2808
NC_027122_1.fa.xml	 8376
NC_007034_1.fa.xml	 10790
NC_018660_1.fa.xml	 1549
NC_028802_1.fa.xml	 49158
NC_032966_1.fa.xml	 9667
NC_038941_1.fa.xml	 954
NC_032194_1.fa.xml	 8507
NC_017334_1.fa.xml	 5246
NC_027620_1.fa.xml	 29726
NC_002488_3.fa.xml	 2679306
NC_009640_1.fa.xml	 15180
NC_040500_1.fa.xml	 1975
NC_047965_1.fa.xml	 40822
NC_033761_1.fa.xml	 9874
NC_016149_1.fa.xml	 31872
NC_038234_1.fa.xml	 2620
NC_017321_1.fa.xml	 4042
NC_048643_1.fa.xml	 50605
NC_014126_1.fa.xml	 6155
NC_003380_1.fa.xml	 220
NC_017296_1.fa.xml	 191996
NC_014792_1.fa.xml	 169285
NC_024383_1.fa.xml	 135831
NC_026653_1.fa.xml	 1865
NC_001410_1.fa.xml	 247
NC_017742_1.fa.xml	 1660685
NC_038450_1.fa.xml	 2652
NC_009883_1.fa.xml	 1528980
NC_008993_1.fa.xml	 5530
NC_025112_1.fa.xml	 14927
NC_006970_2.fa.xml	 2773
NC_038267_1.fa.xml	 2577
NC_002946_2.fa.xml	 2153922
NC_010553_1.fa.xml	 301592
NC_029627_1.fa.xml	 1802
NC_033171_1.fa.xml	 2768
NC_040393_1.fa.xml	 3493
NC_048111_1.fa.xml	 41823
NC_007458_1.fa.xml	 37253
NC_032250_1.fa.xml	 3119
NC_008800_1.fa.xml	 4615899
NC_015695_1.fa.xml	 38784
NC_027401_1.fa.xml	 29751
NC_010735_1.fa.xml	 9742
NC_049374_1.fa.xml	 32393
NC_048793_1.fa.xml	 60899
NC_028807_1.fa.xml	 43150
NC_032158_1.fa.xml	 6742
NC_040408_1.fa.xml	 2508
NC_031920_1.fa.xml	 41105
NC_031917_1.fa.xml	 39949
NC_038913_1.fa.xml	 2753
NC_040319_1.fa.xml	 2040
NC_015115_1.fa.xml	 3893
NC_010401_1.fa.xml	 5644
NC_008341_1.fa.xml	 65132
NC_031036_1.fa.xml	 35068
NC_031229_1.fa.xml	 76972
NC_008758_1.fa.xml	 190172
NC_030863_1.fa.xml	 2718
NC_022053_1.fa.xml	 70657
NC_011079_1.fa.xml	 3605
NC_017021_1.fa.xml	 22851
NC_001449_1.fa.xml	 11444
NC_028927_1.fa.xml	 167298
NC_039069_1.fa.xml	 2640
NC_033219_1.fa.xml	 9614
NC_033016_1.fa.xml	 3570
NC_032927_1.fa.xml	 4917
NC_011655_1.fa.xml	 270082
NC_005218_1.fa.xml	 1696
NC_016030_1.fa.xml	 2218
NC_029551_1.fa.xml	 1682
NC_005169_1.fa.xml	 2320
NC_019930_1.fa.xml	 49219
NC_024113_1.fa.xml	 3114
NC_002561_1.fa.xml	 1859
NC_020887_2.fa.xml	 2970010
NC_030873_1.fa.xml	 5224
NC_028778_1.fa.xml	 75626
NC_047943_1.fa.xml	 15010
NC_038318_1.fa.xml	 6964
NC_011785_1.fa.xml	 28885
NC_005084_2.fa.xml	 15378
NC_033052_1.fa.xml	 3919
NC_015116_1.fa.xml	 7489
NC_015138_1.fa.xml	 5482170
NC_020801_1.fa.xml	 31801
NC_001634_1.fa.xml	 8174
NC_009075_1.fa.xml	 3127456
NC_021330_1.fa.xml	 103257
NC_013288_1.fa.xml	 191761
NC_022973_1.fa.xml	 50755
NC_031052_1.fa.xml	 57804
NC_017508_1.fa.xml	 42349
NC_018286_1.fa.xml	 3758274
NC_043426_1.fa.xml	 1329
NC_033850_1.fa.xml	 1819
NC_013797_1.fa.xml	 108592
NC_038766_1.fa.xml	 3854
NC_022795_1.fa.xml	 2165165
NC_048170_1.fa.xml	 237307
NC_012485_1.fa.xml	 7346
NC_025353_1.fa.xml	 11070
NC_029085_1.fa.xml	 8628
NC_001773_1.fa.xml	 3444
NC_011255_1.fa.xml	 35315
NC_022914_1.fa.xml	 43394
NC_015063_1.fa.xml	 133486
NC_012656_1.fa.xml	 181677
NC_003355_1.fa.xml	 6298
NC_020961_1.fa.xml	 7471
NC_023895_1.fa.xml	 7256
NC_013519_1.fa.xml	 13648
NC_019410_1.fa.xml	 221828
NC_026315_1.fa.xml	 7687
NC_015489_1.fa.xml	 2551
NC_033748_1.fa.xml	 1524
NC_021856_1.fa.xml	 155631
NC_014117_1.fa.xml	 3518940
NC_040721_1.fa.xml	 2293
NC_015506_1.fa.xml	 7408
NC_029567_1.fa.xml	 7062
NC_029932_1.fa.xml	 1719
NC_016913_1.fa.xml	 1255681
NC_033426_1.fa.xml	 4467
NC_032894_1.fa.xml	 9077
NC_032764_1.fa.xml	 9487
NC_004020_1.fa.xml	 1186
NC_030126_1.fa.xml	 2684
NC_043121_1.fa.xml	 2767
NC_018024_1.fa.xml	 2160700
NC_012654_1.fa.xml	 270022
NC_008952_1.fa.xml	 4063
NC_018068_1.fa.xml	 4926837
NC_015488_1.fa.xml	 2611
NC_012419_1.fa.xml	 21115
NC_017059_1.fa.xml	 3876289
NC_019495_1.fa.xml	 290304
NC_029310_1.fa.xml	 8187
NC_023013_1.fa.xml	 3006708
NC_023567_2.fa.xml	 43766
NC_027550_1.fa.xml	 1177
NC_007337_1.fa.xml	 87688
NC_033464_1.fa.xml	 164540
NC_032779_1.fa.xml	 8774
NC_017079_1.fa.xml	 5144873
NC_048794_1.fa.xml	 109654
NC_014358_1.fa.xml	 4944
NC_031928_1.fa.xml	 169936
NC_048755_1.fa.xml	 159862
NC_040777_1.fa.xml	 3443
NC_004641_1.fa.xml	 2760
NC_049937_1.fa.xml	 18168
NC_015664_1.fa.xml	 12355
NC_021285_1.fa.xml	 6916670
NC_010317_1.fa.xml	 1074
NC_003672_1.fa.xml	 5897
NC_043644_1.fa.xml	 1906
NC_002190_2.fa.xml	 3909
NC_015058_1.fa.xml	 188167
NC_020065_1.fa.xml	 4899
NC_029573_1.fa.xml	 1273
NC_010517_1.fa.xml	 37743
NC_022755_1.fa.xml	 10692
NC_039073_1.fa.xml	 5668
NC_017819_1.fa.xml	 2091
NC_026253_1.fa.xml	 2661
NC_008277_1.fa.xml	 905394
NC_033424_1.fa.xml	 6271
NC_047787_1.fa.xml	 42641
NC_010381_1.fa.xml	 177642
NC_040585_1.fa.xml	 3601
NC_023420_2.fa.xml	 4080
NC_020240_1.fa.xml	 71777
NC_038844_1.fa.xml	 1510
NC_003734_1.fa.xml	 3812
NC_040457_1.fa.xml	 1893
NC_033327_1.fa.xml	 6873
NC_003391_1.fa.xml	 205719
NC_005824_1.fa.xml	 350181
NC_031240_1.fa.xml	 11541
NC_005048_1.fa.xml	 1387
NC_001944_1.fa.xml	 1993
NC_022088_2.fa.xml	 163019
NC_037611_1.fa.xml	 2678
NC_029646_1.fa.xml	 7518
NC_021852_1.fa.xml	 29631
NC_007592_1.fa.xml	 2052
NC_049457_1.fa.xml	 33807
NC_006856_1.fa.xml	 138742
NC_024691_1.fa.xml	 2259
NC_022127_1.fa.xml	 3481
NC_007766_1.fa.xml	 642517
NC_047821_1.fa.xml	 44245
NC_032500_1.fa.xml	 1664
NC_035210_1.fa.xml	 3024
NC_013941_1.fa.xml	 5386352
NC_013892_1.fa.xml	 4225498
NC_016013_1.fa.xml	 7048
NC_001463_1.fa.xml	 9189
NC_033224_1.fa.xml	 9635
NC_038769_1.fa.xml	 7061
NC_032569_1.fa.xml	 9186
NC_037586_1.fa.xml	 1243
NC_028145_1.fa.xml	 3579
NC_016767_1.fa.xml	 60714
NC_015735_1.fa.xml	 538294
NC_032167_1.fa.xml	 4583
NC_008890_1.fa.xml	 2768
NC_008614_1.fa.xml	 6485
NC_009446_1.fa.xml	 1389350
NC_016874_1.fa.xml	 3780
NC_010479_1.fa.xml	 38515
NC_032206_1.fa.xml	 8955
NC_020844_1.fa.xml	 40695
NC_010374_1.fa.xml	 20019
NC_003469_1.fa.xml	 3768
NC_049501_1.fa.xml	 151015
NC_015589_1.fa.xml	 3969014
NC_029584_1.fa.xml	 2304
NC_004159_1.fa.xml	 12255
NC_047902_1.fa.xml	 87196
NC_041954_1.fa.xml	 29339
NC_049510_1.fa.xml	 75929
NC_031136_1.fa.xml	 4675
NC_015699_1.fa.xml	 7047
NC_040454_1.fa.xml	 1592
NC_028459_1.fa.xml	 2272
NC_009496_1.fa.xml	 16344
NC_022537_1.fa.xml	 1042626
NC_007954_1.fa.xml	 4545906
NC_006660_1.fa.xml	 20197
NC_028258_1.fa.xml	 2531
NC_038787_1.fa.xml	 8220
NC_028491_1.fa.xml	 98392
NC_029000_1.fa.xml	 162327
NC_042118_1.fa.xml	 39403
NC_040459_1.fa.xml	 4433
NC_033821_1.fa.xml	 6640
NC_013367_1.fa.xml	 8140
NC_021508_1.fa.xml	 1139569
NC_001658_1.fa.xml	 6376
NC_003884_1.fa.xml	 2203
NC_038432_1.fa.xml	 8880
NC_027123_1.fa.xml	 4083
NC_008701_1.fa.xml	 1826402
NC_033228_1.fa.xml	 8772
NC_047933_1.fa.xml	 43184
NC_032270_1.fa.xml	 8170
NC_029054_2.fa.xml	 10173
NC_007002_1.fa.xml	 7263
NC_037305_1.fa.xml	 2570
NC_011706_1.fa.xml	 1581
NC_007804_2.fa.xml	 39104
NC_017866_1.fa.xml	 1938595
NC_017618_1.fa.xml	 2137435
NC_021926_1.fa.xml	 3919
NC_038308_1.fa.xml	 7367
NC_001650_2.fa.xml	 184439
NC_048632_1.fa.xml	 55391
NC_003813_1.fa.xml	 1001
NC_014564_2.fa.xml	 45413
NC_035222_1.fa.xml	 4242
NC_014929_1.fa.xml	 1703
NC_003277_2.fa.xml	 93933
NC_004362_1.fa.xml	 3332
NC_029899_1.fa.xml	 37556
NC_027717_1.fa.xml	 6358
NC_011183_1.fa.xml	 154641
NC_003022_1.fa.xml	 1501
NC_024361_1.fa.xml	 38392
NC_032909_1.fa.xml	 7594
NC_040502_1.fa.xml	 3758
NC_038776_1.fa.xml	 2287
NC_028886_1.fa.xml	 38663
NC_028779_1.fa.xml	 43680
NC_031294_1.fa.xml	 2636
NC_028920_1.fa.xml	 52530
NC_015165_1.fa.xml	 40303
NC_043064_1.fa.xml	 1638
NC_040367_1.fa.xml	 1991
NC_018489_1.fa.xml	 14056
NC_007381_1.fa.xml	 1497
NC_002692_1.fa.xml	 6383
NC_047957_1.fa.xml	 45756
NC_042040_1.fa.xml	 139262
NC_020864_1.fa.xml	 205622
NC_012856_1.fa.xml	 3647724
NC_034977_1.fa.xml	 1902
NC_032930_1.fa.xml	 3332
NC_032258_1.fa.xml	 3695
NC_014954_1.fa.xml	 7182
NC_017768_1.fa.xml	 2015626
NC_016832_1.fa.xml	 4768352
NC_038759_1.fa.xml	 3294
NC_021151_1.fa.xml	 4852606
NC_034504_1.fa.xml	 4594
NC_014605_1.fa.xml	 1936
NC_022630_1.fa.xml	 6296
NC_006953_1.fa.xml	 37966
NC_033214_1.fa.xml	 8307
NC_003649_1.fa.xml	 3383
NC_019903_1.fa.xml	 3624449
NC_021201_1.fa.xml	 9075
NC_025810_1.fa.xml	 1184
NC_038794_1.fa.xml	 2670
NC_033702_1.fa.xml	 2696
NC_022584_1.fa.xml	 1992567
NC_013057_1.fa.xml	 3383
NC_004109_1.fa.xml	 4527
NC_005042_1.fa.xml	 1751080
NC_043510_1.fa.xml	 6443
NC_010623_1.fa.xml	 2697374
NC_043181_1.fa.xml	 1265
NC_017274_1.fa.xml	 2668974
NC_036588_1.fa.xml	 9130
NC_012972_1.fa.xml	 9816
NC_021244_1.fa.xml	 1876
NC_040780_1.fa.xml	 1991
NC_017566_1.fa.xml	 4840251
NC_033746_1.fa.xml	 4729
NC_049900_1.fa.xml	 40298
NC_043624_1.fa.xml	 2163
NC_043175_1.fa.xml	 4383
NC_007461_1.fa.xml	 4530
NC_011551_1.fa.xml	 39867
NC_021355_1.fa.xml	 1998189
NC_030878_1.fa.xml	 2403
NC_025388_1.fa.xml	 9409
NC_020500_1.fa.xml	 7551
NC_014138_1.fa.xml	 2653
NC_011262_1.fa.xml	 31021
NC_001317_1.fa.xml	 30624
NC_004609_1.fa.xml	 2616
NC_027563_1.fa.xml	 3555
NC_007752_1.fa.xml	 1695
NC_023035_1.fa.xml	 3782798
NC_017105_1.fa.xml	 182940
NC_009708_1.fa.xml	 4723306
NC_008385_1.fa.xml	 43581
NC_010715_1.fa.xml	 17207
NC_031752_1.fa.xml	 11557
NC_011333_1.fa.xml	 1652982
NC_047867_1.fa.xml	 38202
NC_027126_1.fa.xml	 8865
NC_033555_1.fa.xml	 1364
NC_034524_1.fa.xml	 1790
NC_008599_1.fa.xml	 1773615
NC_033837_1.fa.xml	 1628
NC_010000_1.fa.xml	 49148
NC_009840_1.fa.xml	 1738790
NC_034526_1.fa.xml	 1746
